time,equity,relative_return,volatility,underwater,max_drawdown,sharpe_ratio,mean_return,bias,instruments,avg_turnover,avg_holding_time
2022-02-27,19.619973816387073,0.0,0.3236245352860599,-0.25529944518909864,-0.546183211344259,1.6542351977696121,0.5353510971320341,0.0,29.0,0.03821859205123924,22.104220665843517
2022-02-28,19.619973816387073,0.0,0.32355318150230516,-0.25529944518909864,-0.546183211344259,1.6538649582361176,0.5351132690124729,1.0,29.0,0.038201613556325315,22.104220665843517
2022-03-01,19.652872405033335,0.0016767906498826868,0.32348134779340987,-0.2540507382618292,-0.546183211344259,1.6543378061500926,0.5351474232390248,1.0,29.0,0.03824797069073169,22.104220665843517
2022-03-02,19.614245162354848,-0.0019654756761456893,0.32341249899216923,-0.25551688339141443,-0.546183211344259,1.6529709860780712,0.5345914773690592,1.0,29.0,0.03823217094765681,22.104220665843517
2022-03-03,19.520811471118922,-0.004763562934109289,0.3233504581184113,-0.25906327557076125,-0.546183211344259,1.6501690502952004,0.5335829183857768,0.0,29.0,0.038216160902736135,22.104220665843517
2022-03-04,19.51136430870429,-0.0004839533658018702,0.32327970127904104,-0.25942185439239496,-0.546183211344259,1.6495559734313197,0.5332679623339348,0.0,29.0,0.03826036956017803,22.017442993040593
2022-03-05,19.51136430870429,0.0,0.32320857848312456,-0.25942185439239496,-0.546183211344259,1.6491876149843192,0.5330315846910564,0.0,29.0,0.03824341017650774,22.017442993040593
2022-03-06,19.51136430870429,0.0,0.3231375026049169,-0.25942185439239496,-0.546183211344259,1.6488195031989212,0.5327954165099792,0.0,29.0,0.038226465821090586,22.017442993040593
2022-03-07,19.51136430870429,0.0,0.32306647359286095,-0.25942185439239496,-0.546183211344259,1.6484516377999645,0.5325594575124106,0.0,29.0,0.0382095364739599,22.017442993040593
2022-03-08,19.51136430870429,0.0,0.3229954913954786,-0.25942185439239496,-0.546183211344259,1.6480840185127177,0.5323237074205504,0.0,29.0,0.03819262211518435,22.017442993040593
2022-03-09,19.51136430870429,0.0,0.3229245559613713,-0.25942185439239496,-0.546183211344259,1.6477166450628764,0.5320881659570899,0.0,29.0,0.0381757227248679,22.017442993040593
2022-03-10,19.51136430870429,0.0,0.32285366723921893,-0.25942185439239496,-0.546183211344259,1.6473495171765673,0.5318528328452115,0.0,29.0,0.03815883828314969,22.017442993040593
2022-03-11,19.51136430870429,0.0,0.3227828251777807,-0.25942185439239496,-0.546183211344259,1.6469826345803404,0.5316177078085866,0.0,29.0,0.038141968770204,22.017442993040593
2022-03-12,19.51136430870429,0.0,0.32271202972589397,-0.25942185439239496,-0.546183211344259,1.6466159970011747,0.5313827905713756,0.0,29.0,0.03812511416624015,22.017442993040593
2022-03-13,19.51136430870429,0.0,0.32264128083247506,-0.25942185439239496,-0.546183211344259,1.6462496041664725,0.5311480808582257,0.0,29.0,0.03810827445150241,22.017442993040593
2022-03-14,19.51136430870429,0.0,0.3225705784465184,-0.25942185439239496,-0.546183211344259,1.6458834558040611,0.5309135783942707,0.0,29.0,0.03809144960626996,22.017442993040593
2022-03-15,19.51136430870429,0.0,0.32249992251709647,-0.25942185439239496,-0.546183211344259,1.6455175516421925,0.5306792829051293,0.0,29.0,0.038074639610856775,22.017442993040593
2022-03-16,19.51136430870429,0.0,0.3224293129933601,-0.25942185439239496,-0.546183211344259,1.6451518914095393,0.5304451941169047,0.0,29.0,0.03805784444561158,22.017442993040593
2022-03-17,19.51136430870429,0.0,0.3223587498245377,-0.25942185439239496,-0.546183211344259,1.6447864748351981,0.530211311756183,1.0,29.0,0.038041064090917745,22.017442993040593
2022-03-18,19.600762719909234,0.004581863666246022,0.32229014925256017,-0.25602862629501955,-0.546183211344259,1.6466984574539594,0.5307146916267972,1.0,29.0,0.03812109096692746,22.017442993040593
2022-03-19,19.73913070283307,0.007059316257284731,0.32222698828384366,-0.2507766970816696,-0.546183211344259,1.6498183089401721,0.5316159849053356,1.0,29.0,0.038105963979915586,22.017442993040593
2022-03-20,19.598416375739962,-0.00712869929337423,0.3221744136234623,-0.256117684711763,-0.546183211344259,1.6458046749648887,0.530236156095566,1.0,29.0,0.03809298192190925,22.017442993040593
2022-03-21,19.644533036752602,0.0023530809902438943,0.32210370683862244,-0.25436726937667953,-0.546183211344259,1.646615024976236,0.5303808032810164,1.0,29.0,0.0380795403642801,22.017442993040593
2022-03-22,19.70775668130306,0.0032183836812091915,0.32203362133838875,-0.2519675371642661,-0.546183211344259,1.647853636911588,0.5306642741302731,1.0,29.0,0.03810654969903729,21.961483696293246
2022-03-23,19.802811756545946,0.004823231622961277,0.32196563438351805,-0.24835960333451523,-0.546183211344259,1.6498813328588409,0.531205089991421,1.0,29.0,0.03809133328954309,21.961483696293246
2022-03-24,19.866438965774083,0.0032130391386013812,0.3218956345135075,-0.24594455332187515,-0.546183211344259,1.6511161844083275,0.53148709183564,1.0,29.0,0.038076581098574314,21.961483696293246
2022-03-25,19.689116545919454,-0.008925727462285593,0.3218517533587688,-0.2526750467303761,-0.546183211344259,1.6461683295273413,0.5298221631820503,1.0,29.0,0.038161463157385125,21.961483696293246
2022-03-26,19.842558578295478,0.007793241104453008,0.321791083742312,-0.24685096318617183,-0.546183211344259,1.6496377669707154,0.5308387248157541,1.0,29.0,0.03814959344554389,21.961483696293246
2022-03-27,20.184672221023195,0.017241407723595392,0.32178247558411166,-0.23386561356583146,-0.546183211344259,1.6575428987349115,0.5333682573417843,1.0,29.0,0.03813456254467087,21.961483696293246
2022-03-28,20.180847524050744,-0.00018948521583950217,0.3217125485464313,-0.23401078470540704,-0.546183211344259,1.6570813792948802,0.5331038736817915,1.0,29.0,0.03812539906568675,21.961483696293246
2022-03-29,20.256879594351098,0.0037675360368161215,0.321643313697349,-0.2311248927329722,-0.546183211344259,1.6585862964551326,0.5334731924448425,1.0,29.0,0.03817034649189949,21.891542309967125
2022-03-30,20.302570728423397,0.0022555860027444474,0.3215729578697262,-0.22939062880316197,-0.546183211344259,1.6593442819374151,0.5336002488668314,1.0,29.0,0.038155395597769405,21.891542309967125
2022-03-31,20.169785593586127,-0.0065403114026034714,0.3215184130636416,-0.23443065406055374,-0.546183211344259,1.6556448752423718,0.5323203128848782,1.0,29.0,0.03814039527397767,21.891542309967125
2022-04-01,20.48509673831796,0.015632845637788995,0.3214979278709491,-0.22246262665045924,-0.546183211344259,1.6627991583149453,0.5345864838638131,1.0,29.0,0.038266860890411016,21.891542309967125
2022-04-02,20.392396649553355,-0.004525245350255447,0.3214364547151131,-0.22598117403385898,-0.546183211344259,1.660139201431708,0.5336292592417873,1.0,29.0,0.038258585829426324,21.891542309967125
2022-04-03,20.707394175760264,0.015446812437998059,0.32141469188344896,-0.21402505040568065,-0.546183211344259,1.6672018141272422,0.5358631573952347,1.0,29.0,0.03824777257464437,21.891542309967125
2022-04-04,20.636100570932857,-0.0034429056704229355,0.3213503726779054,-0.21673108801644925,-0.546183211344259,1.6650953967224311,0.535079026281018,1.0,29.0,0.03823858396420681,21.891542309967125
2022-04-05,20.56790585338502,-0.0033046319634578714,0.3212857593425613,-0.219319503498973,-0.546183211344259,1.6630604797374138,0.5343176490650393,1.0,29.0,0.038230030040694196,21.88935946835715
2022-04-06,19.60132664113258,-0.046994536981185386,0.3217978656771318,-0.25600722196228065,-0.546183211344259,1.6363911374457374,0.5265871754430124,1.0,29.0,0.038223816042925754,21.88935946835715
2022-04-07,19.910630505919737,0.015779741363938893,0.3217784781482126,-0.24426720834820703,-0.546183211344259,1.6435944929957376,0.5288733346489515,1.0,29.0,0.0382309971437131,21.88935946835715
2022-04-08,19.701864304634896,-0.010485162748752441,0.32174347730975955,-0.25219118966324505,-0.546183211344259,1.6378612368590186,0.5269711696978844,1.0,29.0,0.038349059906367736,21.787983770275503
2022-04-09,19.787119959228427,0.004327288690820774,0.32167530881215234,-0.24895520505537871,-0.546183211344259,1.6396364809759791,0.5274305713576188,1.0,29.0,0.0383370015271863,21.787983770275503
2022-04-10,19.710643545293735,-0.0038649593317406916,0.321612105418242,-0.25185796264415516,-0.546183211344259,1.63732941437385,0.526584960219991,1.0,29.0,0.03832260743237251,21.787983770275503
2022-04-11,19.30316448654613,-0.020673046915553273,0.3216629596878572,-0.26732433808191014,-0.546183211344259,1.6261262218730044,0.5230645733537037,1.0,29.0,0.03830704694085768,21.787983770275503
2022-04-12,19.49865381133945,0.010127320053122446,0.3216115331819044,-0.25990429715853225,-0.546183211344259,1.6306875539807149,0.5244479243763872,1.0,29.0,0.03829760170486628,21.779789807443652
2022-04-13,19.590623221007192,0.004716705602222371,0.3215441169505149,-0.2564134836107591,-0.546183211344259,1.632651728094653,0.5249695581979273,1.0,29.0,0.03828489706967345,21.779789807443652
2022-04-14,19.49194860501222,-0.005036828838051677,0.32148444861288716,-0.26015880162009486,-0.546183211344259,1.629752853659882,0.5239401975341266,1.0,29.0,0.03827078999005433,21.779789807443652
2022-04-15,19.59461755228588,0.005267249024413001,0.3214180896476388,-0.25626187378970766,-0.546183211344259,1.6319836936944638,0.5245490811633718,1.0,29.0,0.03827683164627735,21.779436659169836
2022-04-16,19.59075460332484,-0.0001971433711697168,0.32134880749687067,-0.2564084968311763,-0.546183211344259,1.6315277748033061,0.5242895048310654,1.0,29.0,0.03826254849274714,21.779436659169836
2022-04-17,19.440930889722384,-0.007647674458493237,0.3212992909347771,-0.26209524257751304,-0.546183211344259,1.6272904668050256,0.5228472731293772,1.0,29.0,0.03824686792724431,21.779436659169836
2022-04-18,19.561040076716996,0.006178160278225597,0.321234996350296,-0.25753634871609177,-0.546183211344259,1.6299606249365057,0.5236003954026046,1.0,29.0,0.03823425782933467,21.779436659169836
2022-04-19,19.720151152525645,0.008134080559347945,0.3211762647602731,-0.25149708956416084,-0.546183211344259,1.6335675508636378,0.5246631242199706,1.0,29.0,0.03827652143969216,21.779436659169836
2022-04-20,19.61333610403606,-0.005416543091552706,0.3211180899506838,-0.25555138783268916,-0.546183211344259,1.6304792204674001,0.5235763729807714,1.0,29.0,0.03826454376152585,21.779436659169836
2022-04-21,19.370374451340552,-0.012387574016309744,0.3210954976607139,-0.26477330011725075,-0.546183211344259,1.6237715511284831,0.5213857342969096,1.0,29.0,0.038249655914418305,21.779436659169836
2022-04-22,19.278796998007667,-0.004727706919808616,0.3210351547708178,-0.2682492364739144,-0.546183211344259,1.6210389008329598,0.5204104744184256,1.0,29.0,0.03831676046687488,21.779436659169836
2022-04-23,19.17567231855528,-0.005349124193954946,0.3209768256858118,-0.2721634621870368,-0.546183211344259,1.61799113484668,0.5193376584508717,1.0,29.0,0.03830223912164894,21.779436659169836
2022-04-24,19.07511677511498,-0.005243912274355833,0.3209181782562364,-0.2759801731413988,-0.546183211344259,1.6149986547557154,0.5182824261704767,1.0,29.0,0.0382880989142222,21.779436659169836
2022-04-25,19.36975903192941,0.015446419557379132,0.32089710070744165,-0.26479665912787986,-0.546183211344259,1.6220203000294993,0.520501611568081,1.0,29.0,0.03827760378148932,21.779436659169836
2022-04-26,18.935551698435965,-0.022416764853795512,0.3209675936832786,-0.28127753953993506,-0.546183211344259,1.6099163554695515,0.5167309786464157,1.0,29.0,0.03838263247175133,21.72171157200964
2022-04-27,19.06418065383951,0.006792986940759249,0.3209052013350346,-0.2763952672519995,-0.546183211344259,1.612878202521104,0.5175810043089235,1.0,29.0,0.038376419403540536,21.72171157200964
2022-04-28,19.079217490059595,0.0007887480974460015,0.3208358312857496,-0.27582452539574154,-0.546183211344259,1.6129170180982404,0.5174815722964814,1.0,29.0,0.0383626412856738,21.72171157200964
2022-04-29,18.6072147907131,-0.02473910156915038,0.3209347317898892,-0.293739976015864,-0.546183211344259,1.5995475080096195,0.5133503504682528,1.0,29.0,0.03845866087463396,21.72171157200964
2022-04-30,17.927277865803273,-0.03654157446761919,0.3212192362894146,-0.31954782927578274,-0.546183211344259,1.5794801972242072,0.5073594226866138,1.0,29.0,0.03844447412425448,21.72171157200964
2022-05-01,18.369392217376173,0.02466154398243825,0.3212827602702516,-0.3027668281395218,-0.546183211344259,1.5905981209501039,0.5110317547795249,1.0,29.0,0.03844954190714264,21.72171157200964
2022-05-02,18.327982018314607,-0.0022543042563158977,0.3212166087815425,-0.3043386038464916,-0.546183211344259,1.5891311766231453,0.5104553274639092,1.0,29.0,0.038444123622242005,21.72171157200964
2022-05-03,18.125178352865287,-0.011065247949646917,0.3211853387187915,-0.3120362696839276,-0.546183211344259,1.5831675309475055,0.5084901996759674,1.0,29.0,0.038445512460229085,21.72097377969741
2022-05-04,19.057281890225614,0.051425896022312845,0.3217294268022129,-0.2766571184215708,-0.546183211344259,1.6049987566888744,0.5163753300077759,1.0,29.0,0.038446898695696,21.72097377969741
2022-05-05,18.03664917851509,-0.05355604842230943,0.3223987754632148,-0.31539650481331793,-0.546183211344259,1.574806579519808,0.5077157128286,1.0,29.0,0.038469372740016494,21.72097377969741
2022-05-06,17.96714793941963,-0.0038533343088056338,0.32233594040607044,-0.31803451094924895,-0.546183211344259,1.5725516724452706,0.5068899221747851,1.0,29.0,0.0386155028105463,21.642361681184134
2022-05-07,17.861252051668334,-0.005893861847653725,0.32227937965961967,-0.3220539213265817,-0.546183211344259,1.5692709677643675,0.5057436740089514,1.0,29.0,0.03859996749873407,21.642361681184134
2022-05-08,17.72077293530049,-0.00786502065820871,0.32223079761458917,-0.32738598124049967,-0.546183211344259,1.5649909942300353,0.5042882963303932,1.0,29.0,0.03858524600656612,21.642361681184134
2022-05-09,17.10856396937462,-0.03454753176743908,0.32247615491085,-0.35062313542081847,-0.546183211344259,1.5462789379767878,0.4986380863383873,1.0,29.0,0.0385695257264222,21.642361681184134
2022-05-10,17.675926203642838,0.03316246970136305,0.32265297039806984,-0.3290881948244452,-0.546183211344259,1.560922306350934,0.5036362187047349,1.0,29.0,0.038707136535684666,21.642361681184134
2022-05-11,16.037907737366037,-0.09266945603898369,0.3247296314595905,-0.3912612268601965,-0.546183211344259,1.5054332394991494,0.4888587810495762,1.0,29.0,0.03873009840496257,21.642361681184134
2022-05-12,15.583993657482743,-0.028302574582452444,0.3248721240201446,-0.4084901013882164,-0.546183211344259,1.4904427963398164,0.4842033169774399,0.0,29.0,0.03874786248465102,21.642361681184134
2022-05-13,15.528085790751598,-0.003587518575785653,0.3248080848916326,-0.4106121541372473,-0.546183211344259,1.4883615221789412,0.483431855645337,0.0,29.0,0.03894713689481013,21.47063225595133
2022-05-14,15.528085790751598,0.0,0.3247386798751592,-0.4106121541372473,-0.546183211344259,1.4880396063199777,0.48322401735830117,0.0,29.0,0.03893039263991124,21.47063225595133
2022-05-15,15.528085790751598,0.0,0.3246693193288806,-0.4106121541372473,-0.546183211344259,1.487717899251038,0.4830163577032267,0.0,29.0,0.038913662776292886,21.47063225595133
2022-05-16,15.528085790751598,0.0,0.3246000032053301,-0.4106121541372473,-0.546183211344259,1.4873964007465228,0.48280887644991777,0.0,29.0,0.0388969472854096,21.47063225595133
2022-05-17,15.528085790751598,0.0,0.32453073145711203,-0.4106121541372473,-0.546183211344259,1.4870751105811733,0.4826015733685739,0.0,29.0,0.03888024614874777,21.47063225595133
2022-05-18,15.528085790751598,0.0,0.32446150403690127,-0.4106121541372473,-0.546183211344259,1.4867540285300718,0.4823944482297891,0.0,29.0,0.03886355934782556,21.47063225595133
2022-05-19,15.528085790751598,0.0,0.3243923208974435,-0.4106121541372473,-0.546183211344259,1.48643315436864,0.4821875008045511,0.0,29.0,0.03884688686419286,21.47063225595133
2022-05-20,15.528085790751598,0.0,0.3243231819915549,-0.4106121541372473,-0.546183211344259,1.486112487872639,0.48198073086424037,0.0,29.0,0.0388302286794312,21.47063225595133
2022-05-21,15.528085790751598,0.0,0.3242540872721219,-0.4106121541372473,-0.546183211344259,1.4857920288181687,0.48177413818062953,0.0,29.0,0.03881358477515369,21.47063225595133
2022-05-22,15.528085790751598,0.0,0.3241850366921012,-0.4106121541372473,-0.546183211344259,1.4854717769816654,0.481567722525882,0.0,29.0,0.03879695513300495,21.47063225595133
2022-05-23,15.528085790751598,0.0,0.3241160302045195,-0.4106121541372473,-0.546183211344259,1.4851517321399048,0.4813614836725519,0.0,29.0,0.03878033973466105,21.47063225595133
2022-05-24,15.528085790751598,0.0,0.32404706776247366,-0.4106121541372473,-0.546183211344259,1.4848318940699972,0.48115542139358247,0.0,29.0,0.03876373856182943,21.47063225595133
2022-05-25,15.528085790751598,0.0,0.3239781493191301,-0.4106121541372473,-0.546183211344259,1.4845122625493896,0.4809495354623058,0.0,29.0,0.03874715159624885,21.47063225595133
2022-05-26,15.528085790751598,0.0,0.3239092748277252,-0.4106121541372473,-0.546183211344259,1.4841928373558635,0.4807438256524416,0.0,29.0,0.03873057881968929,21.47063225595133
2022-05-27,15.528085790751598,0.0,0.3238404442415646,-0.4106121541372473,-0.546183211344259,1.4838736182675365,0.48053829173809687,0.0,29.0,0.03871402021395193,21.47063225595133
2022-05-28,15.528085790751598,0.0,0.3237716575140236,-0.4106121541372473,-0.546183211344259,1.4835546050628585,0.4803329334937643,0.0,29.0,0.038697475760869036,21.47063225595133
2022-05-29,15.528085790751598,0.0,0.3237029145985466,-0.4106121541372473,-0.546183211344259,1.4832357975206136,0.48012775069432234,0.0,29.0,0.03868094544230395,21.47063225595133
2022-05-30,15.528085790751598,0.0,0.3236342154486473,-0.4106121541372473,-0.546183211344259,1.482917195419918,0.4799227431150336,0.0,29.0,0.03866442924015096,21.47063225595133
2022-05-31,15.528085790751598,0.0,0.3235655600179083,-0.4106121541372473,-0.546183211344259,1.4825987985402205,0.47971791053154444,0.0,29.0,0.038647927136335275,21.47063225595133
2022-06-01,15.528085790751598,0.0,0.3234969482599812,-0.4106121541372473,-0.546183211344259,1.4822806066613003,0.4795132527198842,0.0,29.0,0.03863143911281295,21.47063225595133
2022-06-02,15.528085790751598,0.0,0.3234283801285863,-0.4106121541372473,-0.546183211344259,1.4819626195632678,0.47930876945646417,0.0,29.0,0.03861496515157081,21.47063225595133
2022-06-03,15.528085790751598,0.0,0.32335985557751257,-0.4106121541372473,-0.546183211344259,1.4816448370265642,0.479104460518077,0.0,29.0,0.03859850523462641,21.47063225595133
2022-06-04,15.528085790751598,0.0,0.32329137456061735,-0.4106121541372473,-0.546183211344259,1.481327258831959,0.47890032568189544,0.0,29.0,0.03858205934402793,21.47063225595133
2022-06-05,15.528085790751598,0.0,0.3232229370318265,-0.4106121541372473,-0.546183211344259,1.481009884760551,0.47869636472547217,0.0,29.0,0.03856562746185415,21.47063225595133
2022-06-06,15.528085790751598,0.0,0.3231545429451339,-0.4106121541372473,-0.546183211344259,1.4806927145937672,0.47849257742673845,0.0,29.0,0.03854920957021437,21.47063225595133
2022-06-07,15.528085790751598,0.0,0.3230861922546019,-0.4106121541372473,-0.546183211344259,1.4803757481133617,0.4782889635640037,0.0,29.0,0.03853280565124832,21.47063225595133
2022-06-08,15.528085790751598,0.0,0.32301788491436045,-0.4106121541372473,-0.546183211344259,1.4800589851014159,0.4780855229159543,0.0,29.0,0.03851641568712614,21.47063225595133
2022-06-09,15.528085790751598,0.0,0.32294962087860757,-0.4106121541372473,-0.546183211344259,1.4797424253403377,0.47788225526165334,0.0,29.0,0.03850003966004828,21.47063225595133
2022-06-10,15.528085790751598,0.0,0.32288140010160893,-0.4106121541372473,-0.546183211344259,1.47942606861286,0.47767916038053915,0.0,29.0,0.03848367755224545,21.47063225595133
2022-06-11,15.528085790751598,0.0,0.3228132225376978,-0.4106121541372473,-0.546183211344259,1.4791099147020408,0.47747623805242506,0.0,29.0,0.03846732934597857,21.47063225595133
2022-06-12,15.528085790751598,0.0,0.32274508814127484,-0.4106121541372473,-0.546183211344259,1.478793963391263,0.47727348805749836,0.0,29.0,0.038450995023538666,21.47063225595133
2022-06-13,15.528085790751598,0.0,0.3226769968668082,-0.4106121541372473,-0.546183211344259,1.478478214464233,0.4770709101763195,0.0,29.0,0.03843467456724684,21.47063225595133
2022-06-14,15.528085790751598,0.0,0.32260894866883305,-0.4106121541372473,-0.546183211344259,1.47816266770498,0.4768685041898212,0.0,29.0,0.0384183679594542,21.47063225595133
2022-06-15,15.528085790751598,0.0,0.32254094350195167,-0.4106121541372473,-0.546183211344259,1.4778473228978566,0.4766662698793081,0.0,29.0,0.038402075182541795,21.47063225595133
2022-06-16,15.528085790751598,0.0,0.3224729813208335,-0.4106121541372473,-0.546183211344259,1.4775321798275363,0.47646420702645553,0.0,29.0,0.03838579621892054,21.47063225595133
2022-06-17,15.528085790751598,0.0,0.32240506208021463,-0.4106121541372473,-0.546183211344259,1.477217238279014,0.4762623154133087,0.0,29.0,0.038369531051031164,21.47063225595133
2022-06-18,15.528085790751598,0.0,0.32233718573489784,-0.4106121541372473,-0.546183211344259,1.4769024980376058,0.4760605948222823,0.0,29.0,0.03835327966134416,21.47063225595133
2022-06-19,15.528085790751598,0.0,0.3222693522397524,-0.4106121541372473,-0.546183211344259,1.476587958888948,0.4758590450361594,0.0,29.0,0.03833704203235967,21.47063225595133
2022-06-20,15.528085790751598,0.0,0.32220156154971413,-0.4106121541372473,-0.546183211344259,1.476273620618996,0.47565766583809077,1.0,29.0,0.03832081814660751,21.47063225595133
2022-06-21,15.579865736690987,0.003334599424368756,0.32213439535146077,-0.40864678176570335,-0.546183211344259,1.4775550943155074,0.4759713169057966,1.0,29.0,0.038398525967183184,21.47063225595133
2022-06-22,15.433424554979302,-0.009399386630580042,0.32209372016055754,-0.4142051392991253,-0.546183211344259,1.4726130487878974,0.4743194152410745,1.0,29.0,0.038385361711409924,21.47063225595133
2022-06-23,15.645388094143385,0.013734057428990809,0.3220626635221715,-0.4061597990406518,-0.546183211344259,1.478711234569455,0.47623767878559725,0.0,29.0,0.03837430959579746,21.47063225595133
2022-06-24,15.628452771067291,-0.0010824482572237004,0.3219959885033214,-0.4068026003312496,-0.546183211344259,1.4778741955545267,0.4758695624811307,0.0,29.0,0.03845781039157365,21.347837432443267
2022-06-25,15.628452771067291,0.0,0.32192839905726617,-0.4068026003312496,-0.546183211344259,1.4775602445884701,0.47566860405102884,0.0,29.0,0.03844156976218532,21.347837432443267
2022-06-26,15.628452771067291,0.0,0.3218608521539387,-0.4068026003312496,-0.546183211344259,1.4772464936191738,0.4754678152776853,0.0,29.0,0.03842534284375468,21.347837432443267
2022-06-27,15.628452771067291,0.0,0.3217933477487305,-0.4068026003312496,-0.546183211344259,1.476932942434387,0.4752671959463445,0.0,29.0,0.03840912961892609,21.347837432443267
2022-06-28,15.628452771067291,0.0,0.32172588579709843,-0.4068026003312496,-0.546183211344259,1.4766195908221753,0.4750667458426134,0.0,29.0,0.03839293007037319,21.347837432443267
2022-06-29,15.628452771067291,0.0,0.32165846625456496,-0.4068026003312496,-0.546183211344259,1.476306438570918,0.4748664647524606,0.0,29.0,0.03837674418079883,21.347837432443267
2022-06-30,15.628452771067291,0.0,0.3215910890767177,-0.4068026003312496,-0.546183211344259,1.4759934854693075,0.47466635246221506,0.0,29.0,0.03836057193293503,21.347837432443267
2022-07-01,15.628452771067291,0.0,0.3215237542192091,-0.4068026003312496,-0.546183211344259,1.4756807313063522,0.4744664087585663,0.0,29.0,0.0383444133095429,21.347837432443267
2022-07-02,15.628452771067291,0.0,0.3214564616377569,-0.4068026003312496,-0.546183211344259,1.4753681758713708,0.4742666334285627,0.0,29.0,0.038328268293412564,21.347837432443267
2022-07-03,15.628452771067291,0.0,0.3213892112881434,-0.4068026003312496,-0.546183211344259,1.475055818953996,0.4740670262596112,0.0,29.0,0.03831213686736314,21.347837432443267
2022-07-04,15.628452771067291,0.0,0.32132200312621584,-0.4068026003312496,-0.546183211344259,1.4747436603441715,0.47386758703947685,0.0,29.0,0.03829601901424268,21.347837432443267
2022-07-05,15.628452771067291,0.0,0.3212548371078859,-0.4068026003312496,-0.546183211344259,1.4744316998321512,0.473668315556281,0.0,29.0,0.03827991471692802,21.347837432443267
2022-07-06,15.628452771067291,0.0,0.3211877131891298,-0.4068026003312496,-0.546183211344259,1.474119937208501,0.4734692115985021,0.0,29.0,0.03826382395832486,21.347837432443267
2022-07-07,15.628452771067291,0.0,0.32112063132598817,-0.4068026003312496,-0.546183211344259,1.4738083722640953,0.47327027495497326,0.0,29.0,0.038247746721367576,21.347837432443267
2022-07-08,15.628452771067291,0.0,0.32105359147456586,-0.4068026003312496,-0.546183211344259,1.4734970047901181,0.473071505414883,0.0,29.0,0.03823168298901925,21.347837432443267
2022-07-09,15.628452771067291,0.0,0.32098659359103165,-0.4068026003312496,-0.546183211344259,1.4731858345780628,0.47287290276777344,0.0,29.0,0.038215632744271553,21.347837432443267
2022-07-10,15.628452771067291,0.0,0.3209196376316185,-0.4068026003312496,-0.546183211344259,1.4728748614197305,0.47267446680354025,0.0,29.0,0.038199595970144704,21.347837432443267
2022-07-11,15.628452771067291,0.0,0.3208527235526233,-0.4068026003312496,-0.546183211344259,1.472564085107229,0.4724761973124314,1.0,29.0,0.03818357264968743,21.347837432443267
2022-07-12,15.495457167488237,-0.008509838147591098,0.32080837073178564,-0.41185061419200264,-0.546183211344259,1.4680905888080111,0.4709757498821659,1.0,29.0,0.038285334782346844,21.347837432443267
2022-07-13,15.695973827150313,0.0129403513232762,0.3207734873352973,-0.404239754509078,-0.546183211344259,1.4738060855854793,0.47275791772923786,1.0,29.0,0.038274010626871295,21.347837432443267
2022-07-14,15.818189879616861,0.007786458732184087,0.32071632933322547,-0.3996008919432871,-0.546183211344259,1.4771636459777464,0.47375050236246696,1.0,29.0,0.03826242837770277,21.347837432443267
2022-07-15,15.869512594332935,0.0032445377825567334,0.32065007338707957,-0.3976528743525837,-0.546183211344259,1.4783967740663562,0.4740480340995988,1.0,29.0,0.03833195189281011,21.347837432443267
2022-07-16,16.19841344936082,0.020725328082561223,0.32067283514963496,-0.3851690325539533,-0.546183211344259,1.4875475637123976,0.47701609467558675,1.0,29.0,0.03831893494702459,21.347837432443267
2022-07-17,16.028558965778146,-0.010485871601788155,0.32063884883663174,-0.39161607113539576,-0.546183211344259,1.4820883660060513,0.4752151075503448,1.0,29.0,0.03831384895635631,21.347837432443267
2022-07-18,16.676856975125606,0.04044643131872383,0.32093626783264984,-0.3670091123411582,-0.546183211344259,1.499334248558327,0.48119073796598,1.0,29.0,0.03831003486213659,21.347837432443267
2022-07-19,16.84841127728122,0.010286968486417747,0.3208882930244017,-0.36049755502762204,-0.546183211344259,1.5038232636703046,0.4825592800895488,1.0,29.0,0.038316618611664764,21.341477857120466
2022-07-20,16.627481280858195,-0.013112808845124335,0.32087074600049337,-0.36888322834453446,-0.546183211344259,1.4970437733131208,0.48035755233837457,1.0,29.0,0.038308173450137276,21.341477857120466
2022-07-21,16.72955169353463,0.006138657500335931,0.32080924770310626,-0.36500901864062374,-0.546183211344259,1.4996226963197492,0.4810928290448425,1.0,29.0,0.03829924301931289,21.341477857120466
2022-07-22,16.510415597959486,-0.013098742846757494,0.3207916201572471,-0.3733266022154603,-0.546183211344259,1.4928560030005005,0.4788956958640027,1.0,29.0,0.038302363683786776,21.334597300710502
2022-07-23,16.553437326982642,0.0026057326520885216,0.32072506731488115,-0.37169365888065786,-0.546183211344259,1.4937802553789619,0.4790927729600579,1.0,29.0,0.03829229958155061,21.334597300710502
2022-07-24,16.58515235778876,0.0019159181371002365,0.3206582453817644,-0.37048987536605216,-0.546183211344259,1.4943780549213486,0.4791846450280936,1.0,29.0,0.038279208956706855,21.334597300710502
2022-07-25,15.998529112156934,-0.0353703862935173,0.32091053231755573,-0.3927558916500351,-0.546183211344259,1.4758041193725593,0.4736010855442896,1.0,29.0,0.03827183296165757,21.334597300710502
2022-07-26,15.981466067837543,-0.0010665383173522613,0.3208449657020208,-0.39340354075957684,-0.546183211344259,1.4749846492103436,0.4732413991868999,1.0,29.0,0.03844522453712644,21.201397526027023
