time,ONSET,CRYPTO10,unforecasted_basket
2016-02-08,-0.0021215688306381,-0.0071196033010433,-0.0021215688306381
2016-02-09,0.0095037676377827,0.012794802801241,0.0095037676377827
2016-02-10,0.0123119665970858,0.0173505254934778,0.0123119665970858
2016-02-11,0.0165898429238939,0.0039980722036676,0.0165898429238939
2016-02-12,0.0477007437468912,0.0114084866637675,0.0477007437468912
2016-02-13,0.0240029562338315,0.0158300417331418,0.0240029562338315
2016-02-14,0.0146037880896354,0.0394822208382803,0.0146037880896354
2016-02-15,-0.0064315137551306,-0.0147739529001887,-0.0064315137551306
2016-02-16,0.0088254180808686,0.0101037238244117,0.0088254180808686
2016-02-17,-0.0278546352330694,0.013914170107002,-0.0278546352330694
2016-02-18,0.0114636356979707,0.0174293425092681,0.0114636356979707
2016-02-19,0.0093147535388884,0.0001848616841668,0.0093147535388884
2016-02-20,0.0167246667355966,0.0369148313882268,0.0167246667355966
2016-02-21,0.0079382684470565,0.0025321500610739,0.0079382684470565
2016-02-22,0.0042713846057194,0.0026750204947509,0.0042713846057194
2016-02-23,-0.0223286435857721,-0.0359777885285741,-0.0223286435857721
2016-02-24,0.0144220911452588,0.0138829000639055,0.0144220911452588
2016-02-25,-0.0035248772520501,-0.0021054916960446,-0.0035248772520501
2016-02-26,0.0013182299099852,0.0129940476238918,0.0013182299099852
2016-02-27,0.005219677483043,0.0054830742801201,0.005219677483043
2016-02-28,0.0003859287225871,0.0019709126067843,0.0003859287225871
2016-02-29,-0.0008215812770726,0.0091174098704926,-0.0008215812770726
2016-03-01,0.0020982722013183,0.0067256955742438,0.0020982722013183
2016-03-02,-0.0057886430377158,-0.0134917207237731,-0.0057886430377158
2016-03-03,0.0191886936370149,0.0021154915807062,0.0191886936370149
2016-03-04,-0.0067276831768482,-0.0149569016518367,-0.0067276831768482
2016-03-05,-0.0108921516396551,-0.021186763818274,-0.0108921516396551
2016-03-06,0.0041933781039253,0.0175632271038919,0.0041933781039253
2016-03-07,0.0072141659617352,0.0049322440676731,0.0072141659617352
2016-03-08,-0.0002590026488454,0.001806618324887,-0.0002590026488454
2016-03-09,0.0113837169383939,0.0161849709563972,0.0113837169383939
2016-03-10,0.0076648976284292,0.0021603442810642,0.0076648976284292
2016-03-11,0.0189114166846264,0.0119079500887511,0.0189114166846264
2016-03-12,-0.0055086063358733,-0.0072789551392358,-0.0055086063358733
2016-03-13,0.0047862793274549,0.0089276090014212,0.0047862793274549
2016-03-14,-0.0092976000835155,-0.0051437452065994,-0.0092976000835155
2016-03-15,1.5634053040836093e-05,0.0035836034007541,1.5634053040836093e-05
2016-03-16,0.0014080326129575,-0.0016590017544317,0.0014080326129575
2016-03-17,-0.0015516748930269,-0.0003350472391103,-0.0015516748930269
2016-03-18,-0.0227552298327822,-0.0255908494568054,-0.0241712784863796
2016-03-19,0.0041788499645925,-0.000248992833527,0.0044268758268295
2016-03-20,0.006969512765425,0.0062283681743198,0.0073844383251124
2016-03-21,0.0024194377049679,0.0079453185424311,0.0025632314915793
2016-03-22,0.0032812174242655,0.0074930927551655,0.0033496134763364
2016-03-23,0.0123729293091159,0.007888455404956,0.0123728843582615
2016-03-24,-0.0019957023904441,-0.0097975051358419,-0.0019957023905297
2016-03-25,0.0007012860135218,-0.0013085901686216,0.002129616317094
2016-03-26,-0.0008523001857392,0.0024174671463959,-0.001574240616658
2016-03-27,0.001266996543823,0.0153293326951127,0.002338317874285
2016-03-28,-0.0029723275473919,0.0001607150237017,-0.0054882452388587
2016-03-29,-0.0006457675594865,-0.015740953270147,0.0177402566092526
2016-03-30,0.0,-0.0030627395847443,-0.0244074946072593
2016-03-31,0.0,0.0016526358716102,0.003506339707519
2016-04-01,0.0,0.0045912910696204,0.0017321056207535
2016-04-02,0.0,0.0059696228978058,0.0110462017981625
2016-04-03,0.0,-1.8277177000869397e-05,0.0006269622946126
2016-04-04,0.0,-0.0032326134076037,0.0014245968653454
2016-04-05,0.0,-0.0032755098773238,-0.0097293187158568
2016-04-06,0.0,0.0004352028722656,-0.0035614542716222
2016-04-07,0.0,-0.0102190899309335,-0.0163271238504719
2016-04-08,0.0,-0.0098296548902625,-0.0143146044114915
2016-04-09,0.0,-0.0114484354282078,-0.0297012755947226
2016-04-10,0.0,-0.000578566006179,-0.0175744245989527
2016-04-11,0.0,-0.0017028114602929,0.0011223470460131
2016-04-12,0.0,-0.0114923344649291,-0.005456241989631
2016-04-13,0.0,0.0054157023082705,0.0012376957004045
2016-04-14,0.0,0.0093673803678171,0.0169883045870113
2016-04-15,0.0,0.0090300935811418,-0.0001943320946419
2016-04-16,0.0,0.0072217233181264,0.0096339740513382
2016-04-17,0.0,0.0034447798899523,0.0026026414796436
2016-04-18,0.0,0.0010305619589352,0.007714401108319
2016-04-19,0.0,0.0107727046251395,0.0107989122223479
2016-04-20,0.0,0.007876409838269,-0.0007281019138614
2016-04-21,0.0,0.0104196518532209,0.0010232773134231
2016-04-22,0.0,-0.0118185060093969,-0.0059287966305084
2016-04-23,0.0,0.0164280275091157,0.0163618378912755
2016-04-24,0.0,0.0120144000643696,0.0217895859424408
2016-04-25,0.0,1.4817278604750683e-05,0.0021753577581631
2016-04-26,0.0,0.0049689524105278,-0.0026695096026374
2016-04-27,0.0,-0.0348785329853,-0.0123258137479452
2016-04-28,0.0,-0.0005488622727377,-0.0003840930494574
2016-04-29,0.0,0.0163713177067432,0.006602934569611
2016-04-30,0.0,0.0091498295014746,0.0091338398456763
2016-05-01,0.0,0.0062108664541158,0.0033965902008139
2016-05-02,0.0,-0.0028428952881314,0.0091685072875027
2016-05-03,0.0,0.0053904268105935,-0.0036642009066977
2016-05-04,0.0,-0.0079070067395383,-0.0069527603860133
2016-05-05,0.0,0.0046395342743215,-0.0054899338404579
2016-05-06,0.0,0.0205238338616349,0.0097670771180387
2016-05-07,0.0,-0.001115277280252,-0.0016612208993835
2016-05-08,0.0,0.0005287487138065,-0.0026800449175664
2016-05-09,0.0,0.0025712674255637,0.0025778258987079
2016-05-10,0.0,-0.0198185721916726,-0.0140708763973301
2016-05-11,0.0,0.0089283118825296,0.0116282771688986
2016-05-12,0.0,0.004597539922633,0.0112054878114864
2016-05-13,0.001172148520746,0.0055949366510688,0.0041688011026914
2016-05-14,0.0003741615705379,-0.0018893361944002,0.0012073802285403
2016-05-15,-0.0009408672756006,0.0020767213193477,-0.0030514254570951
2016-05-16,-0.0002021940049241,0.002029616439285,-0.0006551673107169
2016-05-17,0.0010663421137031,0.0057092103574514,0.0024372065409727
2016-05-18,0.0050726889763776,0.0095446439129454,0.0079607449787468
2016-05-19,-0.001854013622318,-0.0217792585113514,-0.0029106607381362
2016-05-20,-0.0010746855523562,0.0001170396189131,0.0126513019192453
2016-05-21,0.0006585934022851,0.003979248082921,0.0066206714428131
2016-05-22,-0.0010526555576393,-0.0066176851110963,-0.0106211634729777
2016-05-23,-0.0003424261592335,0.00444358601364,-0.0034465052956558
2016-05-24,-6.312255824580948e-05,0.0002357840589133,-0.0022679820629769
2016-05-25,0.0,0.0052346652341566,-0.0091444801108857
2016-05-26,0.0,0.0067773753671285,-0.0016731209399521
2016-05-27,0.0,0.034340423066475,0.009352209593729
2016-05-28,0.0,0.1083056223228287,0.0441278727631151
2016-05-29,0.0,-0.0051615731425394,0.0015061928223072
2016-05-30,0.0,0.0179832606613428,0.0143885826349623
2016-05-31,-0.0001678383241511,0.0016440349136712,-0.0025649951899249
2016-06-01,0.0013801579790075,0.0100190429803255,0.0062903593308623
2016-06-02,-0.0014170450818595,-0.0017445895234134,-0.0064611302161788
2016-06-03,-0.0009001608021115,0.0499258235200419,0.0155289129951785
2016-06-04,0.0,0.005083707942876,0.0025055609292639
2016-06-05,0.0,0.0043626400321763,-0.0076465959134081
2016-06-06,0.0,0.0159230674880705,0.0044615041909457
2016-06-07,0.0,-0.0097472172015815,-0.0017743578328999
2016-06-08,0.0,0.0072706558040991,0.0075542804280737
2016-06-09,0.0,-0.0103974932087054,0.0301863357413594
2016-06-10,-0.0024058811426649,0.0014855894669187,-0.0024095576939958
2016-06-11,0.0027732265381836,0.0448576111441509,0.0039946160056214
2016-06-12,0.0356242346080601,0.1047537101736344,0.0512041447908531
2016-06-13,0.0117927191854774,0.0519848821901454,0.0170324720147958
2016-06-14,0.0257653477235308,-0.009845961345695,0.0959922360710525
2016-06-15,-0.0038008751153628,0.0072904957102966,-0.0141544781631004
2016-06-16,0.0119488431471368,0.101457111791865,0.0444197576113511
2016-06-17,-5.8464270673463936e-05,-0.0455426088079834,-0.0325468289463712
2016-06-18,0.0,-0.02094372688259,-0.0086355126222977
2016-06-19,0.0,0.0178885379748656,0.0145826209474706
2016-06-20,0.0,-0.0337988280662693,-0.0247659912708707
2016-06-21,0.0,-0.0722506674021861,-0.0664502978962664
2016-06-22,0.0,-0.1050030551657841,-0.0865759852285309
2016-06-23,0.0,0.0550401442137684,0.0356873434807918
2016-06-24,0.0111425292614695,0.0647508891559018,0.0209197925123545
2016-06-25,-0.0050717544472885,-0.0023429542630479,-0.007623740087961
2016-06-26,-0.0013847755359293,-0.0490565061147798,-0.0020746503982447
2016-06-27,0.0388959707733456,0.0267747106312055,0.0582290669524239
2016-06-28,-0.0049528927382903,-0.0140119995832758,-0.0074301870602309
2016-06-29,-0.0024920522416147,-0.0065284992335371,-0.0050602469660184
2016-06-30,0.0122975762090378,0.0446900491742798,0.0249804632003203
2016-07-01,-0.0051630322601443,0.0012508253809127,-0.0035081801187987
2016-07-02,0.0147230606459143,0.0355287902447563,0.0147251736856914
2016-07-03,-0.0287567891213508,-0.0606565784879257,-0.02875679015282
2016-07-04,0.0189311545944996,0.0337407603232082,0.0189311545945056
2016-07-05,-0.0159522948495191,-0.0238254837091028,-0.0159522948495192
2016-07-06,0.009744212599422,0.0076944045995173,0.009744212599422
2016-07-07,-0.0173805445500405,-0.0527074920396378,-0.0173805445500406
2016-07-08,0.0331128237619593,0.0492092782119313,0.0331128237619591
2016-07-09,0.006537345802797,-0.0236981946887611,0.0065373458027973
2016-07-10,0.0020446289668802,-0.0018826187435722,0.0020446289668802
2016-07-11,0.037613833571678,-0.0053875409120768,0.037613833571678
2016-07-12,0.0512927991207399,0.0256736829551929,0.0512927991207401
2016-07-13,0.0081404532265978,-0.0116274270974201,0.0081404532265976
2016-07-14,-0.0004711553755685,0.0115943104920215,-0.0004711553755685
2016-07-15,0.0107887089035845,0.011238740993072,0.0107887089035842
2016-07-16,0.0008027950648334,-0.0040030714277621,0.0008027950648334
2016-07-17,-0.0021338403558254,0.0178491887555569,-0.0021338403558254
2016-07-18,-0.0093866548468093,-0.008832758522706,-0.0093866548468091
2016-07-19,0.0044318608040034,0.0050594277381941,0.0044318608040034
2016-07-20,-0.0054752486672913,-0.0034205813649825,-0.0054752486672913
2016-07-21,0.0030069661705687,0.0003985502161882,0.0030069661705685
2016-07-22,0.0117745451742834,-0.0048386253519439,0.0117745451742834
2016-07-23,0.0134031877535223,0.0048490728808052,0.0134031877535221
2016-07-24,-0.0065484915321245,-0.0023386739306827,-0.0065484915321245
2016-07-25,-0.0080634040526708,-0.0030041803051616,-0.0080634040526708
2016-07-26,-0.0231445766169201,-0.0169983204060326,-0.0231445766169201
2016-07-27,0.008162636915401,0.0115548869078607,0.008162636915401
2016-07-28,-0.0023272379813739,0.0003039314591652,-0.0023272379813736
2016-07-29,0.0085300328308004,0.0029037604016379,0.0085300328308
2016-07-30,-0.0016226930412992,-0.0047128277761583,-0.0016226930412991
2016-07-31,-0.0167288414048819,-0.0447009695277813,-0.016728841404882
2016-08-01,-0.0194020516217731,-0.0355852441884718,-0.0194020516217732
2016-08-02,-0.0637684222700766,-0.1070792464224185,-0.0637684222700765
2016-08-03,0.0116651070037008,0.0503143066968092,0.0116651070037008
2016-08-04,0.032246779797886,0.0253187422405463,0.032246779797886
2016-08-05,0.0189168454390533,-0.0030273220883154,0.0189168454390535
2016-08-06,0.0145240332859217,0.0184092922952778,0.0145240332859215
2016-08-07,0.0098405356757302,0.0076625845214228,0.0098405356757302
2016-08-08,-0.0142140383431945,-0.0016316237709175,-0.0142140383431944
2016-08-09,0.0086254780728205,0.0003062446033685,0.0086254780728205
2016-08-10,-0.0021464637677838,0.0006562199159805,-0.002146463767784
2016-08-11,0.011294165476507,-0.0056349484838584,0.0112941654765073
2016-08-12,0.004346045504241,-0.0031972721856217,0.0043460455042412
2016-08-13,0.0035598015431561,-0.0016573996846526,0.0035598015431559
2016-08-14,0.0039953152540619,-0.0255658629189967,0.0039953152540617
2016-08-15,-0.0104796264058191,-0.0053240545426083,-0.0104796264058192
2016-08-16,0.0129624587384,0.0141502861327114,0.0129624587383998
2016-08-17,-0.0072221341175715,-0.0078367906479527,-0.0072221341175715
2016-08-18,0.006630978581515,0.0011185694802817,0.006630978581515
2016-08-19,0.0048291694847972,0.0028336378627809,0.0048291694847972
2016-08-20,0.0009730259030151,0.0118987903949667,0.0009730259030151
2016-08-21,-0.0008690262090051,-0.001731404061894,-0.000869026209005
2016-08-22,0.0296267874330038,0.0074689772039886,0.0296267874330034
2016-08-23,0.0037155903159022,-0.0070496422209934,0.0037155903159025
2016-08-24,-0.0071054072087094,-0.0069966313120319,-0.0071054072087095
2016-08-25,-0.0145306455491502,-0.005075681905313,-0.0145306455491501
2016-08-26,0.0014139860460387,0.0017607601259164,0.0014139860460384
2016-08-27,-0.0040740962547005,-0.0166507150198336,-0.0040740962547006
2016-08-28,0.0093803265590257,0.0029403485035541,0.0093803265590257
2016-08-29,0.0102740217542416,0.0073171506449858,0.0102740217542416
2016-08-30,-0.0002709265152419,0.0045334919668202,-0.0002709265152418
2016-08-31,-0.0052662528000149,-0.0016775760620678,-0.005266252800015
2016-09-01,0.0060130379677654,-0.001405805708502,0.0060130379677654
2016-09-02,0.0034616196184704,0.0077785667563172,0.0034616196184704
2016-09-03,0.0051155811196741,0.0307866958737363,0.0051155811196741
2016-09-04,0.0075963569897932,0.0174636692235721,0.0075963569897934
2016-09-05,-0.0017155258793393,-0.0024967077724898,-0.0017155258793393
2016-09-06,0.000833010076048,0.0035951307904176,0.000833010076048
2016-09-07,0.0023714725363626,0.0045279980557346,0.0023714725363621
2016-09-08,-0.0031193362276388,0.013316635848821,-0.0031193362276387
2016-09-09,-0.0037104483125491,-0.0034886955544123,-0.003710448312549
2016-09-10,0.0067993866874227,0.006504643603949,0.0067993866874227
2016-09-11,-0.0153058320550517,-0.0303953742676453,-0.0153058320550518
2016-09-12,0.0020355144372286,0.0033577565511289,0.002035514437229
2016-09-13,0.0077032962735426,0.0024502871712679,0.0077032962735428
2016-09-14,-0.0011186954652544,0.0017365878284796,-0.0011186954652546
2016-09-15,0.0678724337210912,0.0004502203771334,0.0678724337210914
2016-09-16,0.0016480589259961,0.0012737455362419,0.0016480589259957
2016-09-17,-0.003356964531798,-0.0001384633952694,-0.0033569645317981
2016-09-18,-0.0002163695652706,0.0027484478207153,-0.0002163695652704
2016-09-19,-0.0001048666033902,0.003870215276871,-0.0001048666033905
2016-09-20,-0.0004713302393456,0.0055321508549921,-0.0004713302393455
2016-09-21,-0.0049893447264007,-0.0209000327274391,-0.0049893447264008
2016-09-22,-0.0024155946599183,-0.0021126235486271,-0.0024155946599183
2016-09-23,0.0028788734939109,0.0113957615845952,0.0028788734939109
2016-09-24,0.0029585511747636,-0.0003202946586494,0.0029585511747634
2016-09-25,-0.0012087723954684,-0.0006933314094782,-0.0012087723954685
2016-09-26,0.0011717703477054,0.007321069074037,0.0011717703477058
2016-09-27,-0.0026452796931584,-0.0005913516566474,-0.0026452796931584
2016-09-28,0.0043733311513121,0.0009746968896915,0.0043733311513121
2016-09-29,0.0046281235785883,-0.0002735403795268,0.0046281235785883
2016-09-30,-0.0012525701335507,0.0052674669892673,-0.0012525701335507
2016-10-01,-0.0171125723734953,0.0008068605200779,-0.0171125723734953
2016-10-02,0.0041898201824748,-0.0025119672966579,0.0041898201824752
2016-10-03,-0.0024219653215585,0.0024399955961296,-0.0024219653215585
2016-10-04,-0.0070897197330982,-0.0055805508705414,-0.0070897197330983
2016-10-05,-0.0029225490525919,-0.0008851174260005,-0.002922549052592
2016-10-06,-0.0049744069050627,-0.0004219106136044,-0.0049744069050625
2016-10-07,-0.0051535379164759,0.0028912278731441,-0.0051535379164763
2016-10-08,-0.0020136762747163,-0.0008016546091915,-0.0020136762747163
2016-10-09,-0.0076129684959431,-0.0038031900784549,-0.007612968495943
2016-10-10,-0.0093388996116613,0.0004712071544661,-0.0093388996116614
2016-10-11,0.0060956682237671,0.0306008317244912,0.0060956682237673
2016-10-12,-0.0115850701456823,-0.0064924445695386,-0.0115850701456819
2016-10-13,0.0029800477668562,0.0010784931682472,0.0029800477668557
2016-10-14,-0.0011158360993872,0.0057097365164089,-0.001115836099387
2016-10-15,-0.0224378456217375,-0.0053540987153835,-0.0224378456217375
2016-10-16,0.0132841788752657,0.0051872955520473,0.0132841788752657
2016-10-17,-0.0156553708156311,-0.0043504057727812,-0.015655370815631
2016-10-18,-0.0026383541123724,0.0034494429648512,-0.0026383541123725
2016-10-19,-0.0082751103669767,-0.0128110023717181,-0.0082751103669765
2016-10-20,0.0077703905219643,0.0024802894297688,0.0077703905219643
2016-10-21,0.0097164104586422,0.0028493475663418,0.0097164104586422
2016-10-22,0.0083183943266362,0.0306746548976684,0.0083183943266362
2016-10-23,-0.0109496343166309,-9.225783402022623e-05,-0.0109496343166308
2016-10-24,-0.016785932733756,-0.0064956481205307,-0.0167859327337561
2016-10-25,-0.0107582907323809,-0.002197132701907,-0.0107582907323811
2016-10-26,0.0075464622958756,0.0278461008389558,0.0075464622958754
2016-10-27,0.0031839564394646,0.0093132006917486,0.0031839564394646
2016-10-28,-0.0175096455982807,-0.0036339274046097,-0.0175096455982807
2016-10-29,-0.011533795617625,0.0205854729568983,-0.0115337956176249
2016-10-30,0.0110428646088684,-0.0053806117456495,0.0110428646088682
2016-10-31,-0.0025328641786863,-0.0034623970751305,-0.0025328641786862
2016-11-01,-0.0044298575036662,0.0329892143036238,-0.0044490254913441
2016-11-02,0.0,0.0109234284848502,-0.004505196623583
2016-11-03,0.0,-0.0593800590013416,-0.0162492004157944
2016-11-04,0.0,0.0218245275533823,0.0279583673010894
2016-11-05,0.0,0.0020489326048909,0.0380723350009253
2016-11-06,0.0,0.0090210384597644,-0.0011522612692194
2016-11-07,0.0,-0.0109858822716326,0.0153920290622857
2016-11-08,0.0,0.0091626055818834,-0.0030559131568603
2016-11-09,0.0,0.0143006452709677,-0.0118115921042174
2016-11-10,0.0,-0.0104006088548949,-0.0070337802246304
2016-11-11,0.0,-0.0004003817840209,0.0013229661045881
2016-11-12,0.0,-0.016628260565456,-0.0135876336391136
2016-11-13,0.0,-0.0013691586496458,0.0098477328092045
2016-11-14,0.0,0.0023013990805087,0.0010200228357095
2016-11-15,0.0,0.0096777728618828,0.0003147013158624
2016-11-16,0.0,0.0376712849725116,-0.0052789483321302
2016-11-17,0.0,-0.0045507031581478,-0.0063151521450249
2016-11-18,0.0,0.0084800058508243,-0.0102787932185776
2016-11-19,0.0,0.0010624832095682,0.0002258240762464
2016-11-20,0.0,-0.0254076292089091,-0.015586304853879
2016-11-21,0.0,0.0109341833160439,0.0101621460099987
2016-11-22,0.0,0.0162678874820938,0.0094780359161903
2016-11-23,0.0,-0.0097822252422176,-0.0179102184906286
2016-11-24,0.0,-0.0095403873084692,-0.009887721800904
2016-11-25,0.0,0.0032380450284767,0.0128963461490787
2016-11-26,0.0,-0.0065195073780022,-0.0002206098359447
2016-11-27,0.0,-0.0071024800982801,-0.0049390549213428
2016-11-28,0.0,0.0015717579956562,-0.0100968215192821
2016-11-29,-0.0023512553259544,-0.0059025666924696,-0.014480948072401
2016-11-30,0.002513020684796,0.0162089021061626,0.0161676392771159
2016-12-01,-0.0002183644792986,0.0118973965161495,-0.001430526449659
2016-12-02,-0.000380680396714,0.0208786836223993,-0.0021691817796595
2016-12-03,-0.0006564038078576,-0.0064691958606921,-0.0029727819085569
2016-12-04,-0.0019369317337689,-0.000862310866649,-0.0087722366427757
2016-12-05,-0.0057123431275847,-0.0226108213239021,-0.0258650438550612
2016-12-06,-0.0011452581700233,0.0143131338917303,0.004650280445263
2016-12-07,0.0,0.0097394699057111,0.0170184466213731
2016-12-08,0.0,0.003314841411854,0.0073801978664027
2016-12-09,0.0,0.0033633720403567,-2.6133236853964625e-05
2016-12-10,0.0,-0.000510029105132,-0.0026403748111525
2016-12-11,0.0,-0.0052706021043643,0.0121588615496883
2016-12-12,0.0,0.0143815760290535,-0.0012387177833201
2016-12-13,0.0,0.0009056486304039,-0.0013594344321338
2016-12-14,0.0,-0.0011220150346319,0.0008975754666045
2016-12-15,0.0,-0.005414515522735,0.0028298307334495
2016-12-16,0.0,0.0079578321999713,0.0120699895576004
2016-12-17,0.0,0.0062436901529707,-0.0046870686766687
2016-12-18,0.0,-0.0001393953382705,0.0039152148433088
2016-12-19,0.0,0.001607459401999,0.0130357396467069
2016-12-20,-0.0003417128959288,0.0088339963228945,-0.0010847600418802
2016-12-21,0.00384689685416,0.0354498879318698,0.0073883016999702
2016-12-22,0.0052390435445512,0.0331687560825093,0.0100623313279175
2016-12-23,0.0506411027525728,0.0595937641131993,0.0512596126572013
2016-12-24,-0.0108300302569451,-0.0217063600160436,-0.0108297396909363
2016-12-25,-0.0042970628668197,-0.0030184117846407,-0.0042970626050337
2016-12-26,0.0040352846121773,0.0109855787233001,0.0040352846123954
2016-12-27,0.0057148554650805,0.0266377452446482,0.0147515199561987
2016-12-28,0.0102985733132037,0.0457911473372945,0.0261164411603478
2016-12-29,0.012721094570353,0.0045971106156237,0.0322633833312082
2016-12-30,0.0067857298227984,-0.0114420119393189,0.0104658731846425
2016-12-31,0.001715362050664,0.0013161987758723,0.002237462833657
2017-01-01,0.0046094659279929,0.0332384712679199,0.0060081897857156
2017-01-02,0.0124854198446504,0.0246507568703209,0.0162893896783384
2017-01-03,0.03088581269224,0.0273396082024257,0.0313629034633524
2017-01-04,0.0998742566046406,0.1065688135399189,0.0998738317620977
2017-01-05,-0.0796678505669427,-0.1204237103597537,-0.0796678495952623
2017-01-06,-0.0946461918412466,-0.1085067386605815,-0.0946461918408693
2017-01-07,0.0498045128037987,0.0130211551790384,0.0498045128037858
2017-01-08,0.0031388906351714,0.0035049419427006,0.0031388906351714
2017-01-09,0.0055275506146299,-0.0052298447644023,0.0055275506146299
2017-01-10,0.0223617917401866,0.0068980352203957,0.0223617917401868
2017-01-11,-0.0897656304764572,-0.1378159149876668,-0.089765630476457
2017-01-12,0.0253505145009114,0.0324807730144238,0.0253505145009109
2017-01-13,0.0001100670161586,0.0184872260477184,0.0001100670161588
2017-01-14,0.0038900794296585,-0.0040306314487872,0.0038900794296587
2017-01-15,-0.0029113259322083,0.0034284695918469,-0.0029113259322084
2017-01-16,0.0163911904658398,0.0097218433113148,0.0163911904658398
2017-01-17,0.032357541781119,0.0888877093532869,0.032357541781119
2017-01-18,-0.0147118434265446,-0.0259850247271014,-0.0147118434265446
2017-01-19,0.0084842932552844,0.0184615316535925,0.0084842932552848
2017-01-20,-0.0011331863963434,-0.0033535436105543,-0.0011331863963435
2017-01-21,0.0071673750362732,0.0290359495857088,0.0071673750362732
2017-01-22,-0.0044459335273436,0.0006687642863663,-0.0044459335273434
2017-01-23,0.0016086781910757,-0.0015426976599627,0.0016086781910755
2017-01-24,-0.0233960697049685,-0.0313689351224207,-0.0247602160938166
2017-01-25,-0.0028981177204547,0.008578778681705,-0.00306550981613
2017-01-26,0.0172196039895771,0.0182538288880582,0.0182367410529946
2017-01-27,-0.0064284587183274,0.0011346483061165,-0.0068139605414117
2017-01-28,0.0099795478475916,0.0027314133729172,0.0105923297190431
2017-01-29,-0.0036166349090483,-0.0024004764602835,-0.0038384539161088
2017-01-30,0.0164421508363166,0.0029192706740859,0.017451591702869
2017-01-31,0.0027097902642891,0.049480992593742,0.0027334551691171
2017-02-01,0.0041893013351881,0.0176010206154832,0.0041893319035108
2017-02-02,0.0049674712906815,0.0207014216763268,0.0049674712906362
2017-02-03,0.0054824386784662,0.0165126291795527,0.0054824386784657
2017-02-04,0.0039345893569773,0.0135664580779979,0.0039345893569771
2017-02-05,-0.006646928771977,-0.0127706124195801,-0.0066469287719768
2017-02-06,0.0060289532833714,0.0088287133178734,0.0060289532833712
2017-02-07,-0.0019335627348087,0.0203829676172211,-0.0019335627348089
2017-02-08,-0.0039855128349716,0.0011104181194507,-0.0039855128349713
2017-02-09,-0.0280111095766707,-0.0632306666582849,-0.0280111095766708
2017-02-10,0.0009100934602233,-0.0016885764471837,0.0009100934602237
2017-02-11,0.006211456487182,0.0138014480217256,0.0062114564871817
2017-02-12,-0.0056053179542956,-0.0048502401338428,-0.0056053179542956
2017-02-13,-0.0060217131561473,-0.0082525680538461,-0.0060217131561471
2017-02-14,-0.0023957346329142,0.0224343408106473,0.0253070493710418
2017-02-15,0.0,0.0032750457117198,0.0097896236253482
2017-02-16,0.0,0.0167038758862627,-0.0063291008071666
2017-02-17,-0.0019579923340976,0.0158965303041087,-0.0013360762829787
